# ----------------------------------------
# Report CSV Export
# Account: psyTeachR
# Property: psyTeachR
# ----------------------------------------
# 
# All Users
# Start date: 20220123
# End date: 20220129

Page path + query string and screen class,Views
/data-skills-v1/reshaping-data.html,1508
/data-skills-v1/aq-data-and-recap.html,1301
/data-skills-v1/data-wrangling-1.html,783
/quant-fun-v2/one-way-anova.html,750
/ads-v1/intro.html,682
/quant-fun-v2/factorial-anova.html,642
/data-skills-v1/loading-data.html,640
/data-skills-v1/intro-to-data-viz.html,494
/data-skills-v1/data-wrangling-2.html,472
/data-skills-v1/scatterplots.html,420
/,397
/ads-v1/installing-r.html,378
/data-skills-v1/ref1.html,337
/quant-fun-v2/visualisation.html,330
/data-skills-v1/programming-basics.html,319
/ads-v1/index.html,314
/data-skills-v1/getting-to-know-the-data.html,281
/analysis-v2/simple-regression.html,192
/analysis-v2/correlations.html,182
/quant-fun-v2/regression.html,174
/data-skills-v1/,146
/analysis-v2/,141
/quant-fun-v2/data-wrangling-1.html,138
/data-skills-v1/pipes.html,128
/quant-fun-v2/starting-with-data.html,122
/ads-v1/reports.html,113
/stat-models-v1/,112
/quant-fun-v2/intro-to-data-visualisation.html,106
/quant-fun-v2/intro-to-r.html,106
/quant-fun-v2/t-tests.html,106
/ads-v1/,105
/analysis-v2/data-wrangling-a-key-skill.html,105
/quant-fun-v2/,99
/data-skills-v1/index.html,98
/quant-fun-v2/programming-basics.html,91
/quant-fun-v2/data-wrangling-2.html,89
/quant-fun-v2/index.html,87
/data-skills-v1/data-wrangling-2.html?q=filter,86
/msc-data-skills/ggplot.html,85
/quant-fun-v2/data-wrangling-3.html,84
/ads-v1/appendix-updating-r.html,81
/msc-data-skills/sim.html,77
/msc-data-skills/glm.html,71
/quant-fun-v2/power-and-effect-sizes.html,67
/ads-v1/references-1.html,64
/stat-models-v1/introducing-linear-mixed-effects-models.html,63
/stat-models-v1/multiple-regression.html,62
/ads-v1/teams.html,60
/quant-fun-v2/correlations.html,60
/analysis-v2/starting-with-r-markdown.html,58
/quant-fun-v2/multiple-regression.html,56
/stat-models-v1/correlation-and-regression.html,56
/DTHCB/,54
/reprores-v2/,52
/quant-fun-v2/screening-data.html,51
/stat-models-v1/index.html,51
/introdataviz/advanced-plots.html,50
/introdataviz/representing-summary-statistics.html,50
/data-skills-v1/installing-r.html,49
/reprores-v2/intro.html,46
/quant-fun-v2/probability.html,45
/introdataviz/multi-part-plots.html,44
/analysis-v2/index.html,43
/shinyintro/,42
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html,39
/stat-models-v1/interactions.html,38
/analysis-v2/data-visualisation-through-ggplot2.html,37
/reprores-v2/repro.html,36
/reprores-v2/index.html,34
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html,33
/DTHCB/dthcb_gioithieu.html,32
/introdataviz/,32
/stat-models-v1/introduction.html,32
/ads-v1/symbols.html,31
/stat-models-v1/generalized-linear-mixed-effects-models.html,31
/ads-v1/viz.html,30
/reprores-v2/dplyr.html,29
/DTHCB/dthcb_thietke.html,28
/data-skills-v1/data-wrangling-2.html?q=select,28
/ug2-practical/,28
/ug2-practical/within-subjects-t-test.html,28
/ads-v1/data-types.html,27
/glossary/f,27
/introdataviz/index.html,27
/ug2-practical/starting-with-r-markdown.html,27
/DTHCB/dthcb_dich2.html,26
/DTHCB/dthcb_hienmac_moimac.html,26
/ads-v1/conventions.html,26
/data-skills-v1/mega-pipe.html,26
/quant-fun-v2/data-wrangling-2.html?q=select,26
/data-skills-v1/data-wrangling-2.html?q=arrange,24
/glossary/r,24
/ug2-practical/visualisation-through-ggplot2.html,24
/data-skills-v1/simulation.html,23
/introdataviz/transforming-data.html,22
/msc-data-skills/,22
/stat-models-v1/modeling-ordinal-data.html,22
/DTHCB/dthcb_sodokethop.html,20
/analysis-v2/nhst-paired-sample-t-test-and-nonparametric-tests.html,20
/data-skills-v1/reshaping-data.html?q=inner,20
/analysis-v2/apes---alpha-power-effect-sizes-sample-size.html,19
/analysis-v2/nhst-two-sample-t-test.html,19
/data-skills-v1/intro-to-probability.html,19
/data-skills-v1/simulation.html?q=tibble,19
/introdataviz/introduction.html,19
/ads-v1/present.html,18
/data-skills-v1/intro-to-data-viz.html?q=ggplot,18
/quant-fun-v2/data-wrangling-2.html?q=count,18
/ads-v1/tidy.html,17
/analysis-v2/revisiting-probability-distributions.html,17
/glossary/d,17
/reprores-v2/ggplot.html,17
/shiny-tutorials/01-first-app.html,17
/ug2-practical/continuing-the-glm-two-factor-designs.html,17
/DTHCB/dthcb_ncmota.html,16
/ads-v1/data.html,16
/data-skills-v1/data-wrangling-2.html?q=summarise,16
/data-skills-v1/scatterplots.html?q=mutate,16
/msc-data-skills/intro.html,16
/quant-fun-v2/foreword.html,16
/shinyintro/outputs.html,16
/ug2-practical/regression.html,16
/data-skills-v1/probability-continued.html,15
/data-skills-v1/project-analysis.html,15
/glossary/c,15
/msc-conv/comparing-two-correlations.html,15
/ug2-practical/correlations.html,15
/analysis-v2/nhst-binomial-test-and-one-sample-t-test.html,14
/msc-data-skills/dplyr.html,14
/DTHCB/dthcb_nccatngang.html,13
/ads-v1/plotstyle.html,13
/ads-v1/wrangle.html,13
/books/,13
/glossary/a,13
/msc-conv/factorial-anova.html,13
/msc-data-skills/tidyr.html,13
/quant-fun-v2/factorial-anova.html?q=emmeans,13
/ads-v1/joins.html,12
/data-skills-v1/intro-to-data-viz.html?q=boxplot,12
/glossary/b,12
/glossary/p,12
/ads-v1/summary.html,11
/data-skills-v1/data-wrangling-2.html?q=mutate,11
/data-skills-v1/loading-data.html?q=inner_join,11
/glossary/s,11
/glossary/w,11
/handyworkbook/one-sample-chi-square.html,11
/quant-fun-v2/data-wrangling-3.html?q=group_by,11
/tutorials/,11
/DTHCB/dthcb_ncbenhchung.html,10
/handyworkbook/simple-linear-regression.html,10
/introdataviz/getting-started.html,10
/msc-data-skills/data.html,10
/reprores-v2/tidyr.html,10
/shinyintro/index.html,10
/ads-v1/twitter-hashtags.html,9
/data-skills-v1/loading-data.html?q=inner,9
/glossary/,9
/handyworkbook/spearman-correlation.html,9
/reprores-v2/data.html,9
/shiny-tutorials/data-input.html,9
/stat-models-v1/symbols.html,9
/ug2-practical/combining-anova-and-regression-e.g.-ancovas.html,9
/ug2-practical/introduction-to-glm-one-factor-anova.html,9
/DTHCB/dthcb_ncdh.html,8
/ads-v1/custom.html,8
/analysis-v2/multiple-regression.html,8
/data-skills-v1/data-wrangling-1.html?q=filter,8
/handyworkbook/foreword.html,8
/mms/coding_club.html,8
/msc-conv/correlation.html,8
/quant-fun-v2/data-wrangling-2.html?q=filter,8
/quant-fun-v2/factorial-anova.html?q=aov_ez,8
/quant-fun-v2/factorial-anova.html?q=mean,8
/quant-fun-v2/factorial-anova.html?q=shapiro,8
