# ----------------------------------------
# Report CSV Export
# Account: psyTeachR
# Property: psyTeachR
# ----------------------------------------
# 
# All Users
# Start date: 20220109
# End date: 20220115

Page path + query string and screen class,Views
/,435
/DTHCB/,344
/DTHCB/dthcb_gioithieu.html,301
/quant-fun-v2/t-tests.html,265
/DTHCB/dthcb_sodokethop.html,227
/quant-fun-v2/data-wrangling-1.html,224
/DTHCB/dthcb_thietke.html,222
/DTHCB/dthcb_dich2.html,219
/DTHCB/dthcb_hienmac_moimac.html,212
/quant-fun-v2/intro-to-data-visualisation.html,212
/quant-fun-v2/data-wrangling-2.html,178
/quant-fun-v2/visualisation.html,163
/quant-fun-v2/data-wrangling-3.html,152
/quant-fun-v2/power-and-effect-sizes.html,148
/quant-fun-v2/correlations.html,141
/stat-models-v1/,138
/DTHCB/dthcb_ncmota.html,136
/data-skills-v1/,135
/quant-fun-v2/one-way-anova.html,132
/quant-fun-v2/probability.html,119
/DTHCB/dthcb_trinhbay.html,110
/analysis-v2/,110
/introdataviz/,103
/msc-data-skills/ggplot.html,94
/quant-fun-v2/starting-with-data.html,90
/DTHCB/dthcb_nccatngang.html,88
/DTHCB/dthcb_ncbenhchung.html,86
/quant-fun-v2/,84
/quant-fun-v2/programming-basics.html,81
/DTHCB/dthcb_ncct.html,80
/DTHCB/dthcb_ncdh.html,80
/data-skills-v1/getting-to-know-the-data.html,69
/stat-models-v1/introducing-linear-mixed-effects-models.html,69
/DTHCB/dthcb_nhieu.html,65
/quant-fun-v2/intro-to-r.html,65
/msc-data-skills/glm.html,64
/DTHCB/dthcb_cohoi.html,63
/DTHCB/dthls_sailech.html,62
/introdataviz/advanced-plots.html,60
/introdataviz/representing-summary-statistics.html,59
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html,55
/introdataviz/multi-part-plots.html,53
/data-skills-v1/programming-basics.html,49
/quant-fun-v2/screening-data.html,49
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html,48
/quant-fun-v2/index.html,47
/DTHCB/dthcb_sdnq.html,44
/msc-data-skills/,44
/analysis-v2/correlations.html,42
/reprores-v2/tidyr.html,41
/reprores-v2/,40
/data-skills-v1/data-wrangling-1.html,36
/analysis-v2/apes---alpha-power-effect-sizes-sample-size.html,35
/msc-data-skills/sim.html,35
/introdataviz/transforming-data.html,34
/analysis-v2/nhst-paired-sample-t-test-and-nonparametric-tests.html,33
/data-skills-v1/ref1.html,33
/reprores-v2/joins.html,33
/stat-models-v1/interactions.html,32
/ug2-practical/,32
/introdataviz/index.html,31
/stat-models-v1/correlation-and-regression.html,31
/stat-models-v1/multiple-regression.html,31
/ug2-practical/visualisation-through-ggplot2.html,30
/reprores-v2/dplyr.html,29
/ug2-practical/within-subjects-t-test.html,29
/data-skills-v1/aq-data-and-recap.html,28
/data-skills-v1/data-wrangling-2.html,28
/introdataviz/introduction.html,28
/msc-data-skills/data.html,27
/shiny-tutorials/01-first-app.html,27
/ads-v1/draft/viz.html,26
/data-skills-v1/loading-data.html,26
/reprores-v2/index.html,26
/introdataviz/getting-started.html,25
/scholaRship/index.html,25
/analysis-v2/nhst-two-sample-t-test.html,24
/analysis-v2/starting-with-r-markdown.html,24
/handyworkbook/correlation-pearson.html,24
/reprores-v2/repro.html,24
/ug2-practical/correlations.html,23
/ug2-practical/starting-with-r-markdown.html,23
/reprores-v2/ggplot.html,22
/shinyintro/,22
/DTHCB/index.html,21
/quant-fun-v2/multiple-regression.html,21
/ads-v1/draft/data.html,20
/analysis-v2/data-wrangling-a-key-skill.html,20
/quant-fun-v2/factorial-anova.html,20
/reprores-v2/data.html,20
/reprores-v2/intro.html,20
/analysis-v2/data-visualisation-through-ggplot2.html,19
/analysis-v2/nhst-binomial-test-and-one-sample-t-test.html,19
/data-skills-v1/intro-to-data-viz.html,19
/scholaRship/intro.html,19
/msc-data-skills/intro.html,18
/stat-models-v1/generalized-linear-mixed-effects-models.html,18
/ads-v1/draft/index.html,17
/data-skills-v1/index.html,17
/glossary/,17
/stat-models-v1/index.html,17
/ads-v1/draft/reports.html,16
/data-skills-v1/scatterplots.html,16
/mms/,16
/quant-fun-v2/foreword.html,16
/mms/index.html,15
/msc-data-skills/index.html,15
/quant-fun-v2/regression.html,15
/stat-models-v1/introduction.html,14
/ug2-practical/data-wrangling-a-key-skill.html,14
/analysis-v2/revisiting-probability-distributions.html,13
/msc-conv/,13
/reprores-v2/glm.html,13
/stat-models-v1/modeling-ordinal-data.html,13
/ug2-practical/introduction-to-glm-one-factor-anova.html,13
/ug2-practical/regression.html,13
/ads-v1/draft/summary.html,12
/data-skills-v1/reshaping-data.html,12
/introdataviz/additional-resources.html,12
/mms/coding_club.html,12
/msc-data-skills/dplyr.html,12
/msc-data-skills/joins.html,11
/quant-fun-v2/data-wrangling-2.html?q=mutate,11
/reprores-v2/sim.html,11
/tutorials/,11
/books/,10
/glossary/r,10
/ads-v1/index.html,9
/glossary/d,9
/msc-conv/data-wrangling-3.html,9
/msc-conv/t-tests.html,9
/msc-data-skills/func.html,9
/quant-fun-v2/t-tests.html?q=bind,9
/reprores-v2/func.html,9
/reprores-v2/plotstyle.html,9
/ug2-practical/continuing-the-glm-two-factor-designs.html,9
/ads-v1/draft/custom.html,8
/ads-v1/draft/intro.html,8
/ads-v1/draft/present.html,8
/ads-v1/draft/tidy.html,8
/data-skills-v1/intro-to-probability.html,8
/data-skills-v1/project-analysis.html,8
/glossary/c,8
/msc-conv/data-wrangling-1.html,8
/msc-conv/loading-data.html,8
/msc-conv/programming-basics.html,8
/quant-fun-v2/data-wrangling-2.html?q=filter,8
/quant-fun-v2/intro-to-data-visualisation.html?q=mutate,8
/ads-v1/draft/joins.html,7
/analysis-v2/index.html,7
/data-skills-v1/installing-r.html,7
/glossary/b,7
/handyworkbook/,7
/introdataviz/advanced-plots-1.html,7
/introdataviz/conclusion.html,7
/msc-conv/data-wrangling-2.html,7
/msc-conv/one-way-anova.html,7
/msc-data-skills/repro.html,7
/msc-data-skills/tidyr.html,7
/quant-fun-v2/t-tests.html?q=welch,7
/quant-fun-v2/visualisation.html?q=facet,7
/resources.html,7
/scholaRship/,7
/scholaRship/installing-r.html,7
/shiny-tutorials/data-input.html,7
/stat-models-v1/symbols.html,7
/ug2-practical/apes---alpha-power-effect-sizes-sample-size.html,7
/data-skills-v1/simulation.html,6
/glossary/e,6
/mms/glmm.html,6
/msc-conv/screening-data.html,6
/quant-fun-v2/data-wrangling-1.html?q=mutate,6
/quant-fun-v2/data-wrangling-3.html?q=group_by,6
/quant-fun-v2/t-tests.html?q=descriptives,6
/reprores-v2/exercises.html,6
/template/,6
/ug2-practical/continuing-the-glm-one-factor-anova.html,6
/ads-v1/intro.html,5
/data-skills-v1/mega-pipe.html,5
/data-skills-v1/pipes.html,5
/glossary/b.html,5
/glossary/f,5
/glossary/r.html,5
/glossary/u,5
/introdataviz/references.html,5
/msc-conv/multiple-regression.html,5
/quant-fun-v2/citing-r-rstudio.html,5
/quant-fun-v2/data-wrangling-3.html?q=group%20by,5
/quant-fun-v2/t-tests.html?q=bind_rows,5
/quant-fun-v2/visualisation.html?q=facet_wrap,5
/stat-models-v1/bibliography.html,5
/ug2-practical/nhst-and-one-sample-t-tests.html,5
/ug2-practical/revisiting-probability-distributions.html,5
/DTHCB/?zarsrc=30,4
/ads-v1/draft/,4
/ads-v1/draft/wrangle.html,4
/ads-v1/reports.html,4
/analysis-v2/data-wrangling-a-key-skill.html?q=Mean,4
/analysis-v2/data-wrangling-a-key-skill.html?q=filter,4
/book-template/,4
/data-skills-v1/probability-continued.html,4
/glossary/c.html,4
/glossary/m,4
/glossary/s,4
/handyworkbook/descriptives.html,4
/introdataviz/additional-customisation-options.html,4
/mms/dataviz.html,4
/msc-conv/comparing-two-correlations.html,4
/msc-conv/dissertation-analysis-guide.html,4
/msc-conv/factorial-anova.html,4
/msc-conv/index.html,4
/msc-conv/intro-to-data-viz.html,4
/msc-conv/power-and-error.html,4
/msc-conv/regression.html,4
/msc-conv/visualisation.html,4
/quant-fun-v2/data-wrangling-2.html?q=select,4
/quant-fun-v2/factorial-anova.html?q=mean,4
/quant-fun-v2/t-tests.html?q=Welch,4
/quant-fun-v2/t-tests.html?q=rename,4
/rmd_output/1/index.html,4
/shinyintro/index.html,4
/template/conventions.html,4
/tutorials/file-formats.html,4
/tutorials/reverse-scoring.html,4
/ug2-practical/combining-anova-and-regression-e.g.-ancovas.html,4
/analysis-v2/nhst-binomial-test-and-one-sample-t-test.html?q=filter,3
/books/?fbclid=IwAR33Hb0weaUHUuxSwDfdK5u4dOfaoduFCk4mYrr7XIN9zcxxhukPJyzkFVM,3
/glossary/i,3
/glossary/n,3
/glossary/o.html,3
/glossary/p,3
/msc-conv/probability.html,3
/msc-data-skills/exercise-answers.html,3
/quant-fun-v2/data-wrangling-1.html?q=facet_wrap,3
/quant-fun-v2/data-wrangling-1.html?q=filter,3
/quant-fun-v2/data-wrangling-1.html?q=filter(,3
/quant-fun-v2/data-wrangling-2.html?q=group_by,3
/quant-fun-v2/data-wrangling-2.html?q=summarise,3
/quant-fun-v2/data-wrangling-3.html?q=inner_join,3
/quant-fun-v2/data-wrangling-3.html?q=pivot,3
/quant-fun-v2/power-and-effect-sizes.html?q=sqrt,3
/quant-fun-v2/t-tests.html?q=bind_,3
/quant-fun-v2/t-tests.html?q=summarise,3
/rmd_output/1/dataviz.html,3
/scholaRship/conventions.html,3
/scholaRship/symbols.html,3
/shinyintro/data.html,3
/shinyintro/reports.html,3
/shinyintro/shinydashboard.html,3
/stat-models-v1/correlation-and-regression.html?q=pairs,3
/ug2-practical/index.html,3
/?fbclid=IwAR1Fq6MCNLH8rGTKo9mGYLRKaYSw41eNCjt2QVxr6FyV6u3FrCbvXQ00gqQ,2
/DTHCB/dthcb_thietke.html?fbclid=IwAR2vJSjBKmj9drdhMz6QSYMJMhXQ__qqPbv--g4Zhllwqstl9HO1jrLmh5I,2
/ads-v1/,2
/ads-v1/data-types.html,2
/ads-v1/draft/custom.html?q=tidytext,2
/ads-v1/draft/data-types.html,2
/ads-v1/draft/twitter-example.html,2
/ads-v1/tidy.html,2
/ads-v1/viz.html,2
/analysis-v2/data-wrangling-a-key-skill.html?q=mean,2
/analysis-v2/installing-r.html,2
/analysis-v2/nhst-binomial-test-and-one-sample-t-test.html?q=mean,2
/analysis-v2/nhst-two-sample-t-test.html?q=broom,2
/analysis-v2/symbols.html,2
/book-template/inclusion.html,2
/book-template/psyteachr-style-guide.html,2
/book-template/setup.html,2
/books/?fbclid=IwAR1tdxDuTGwFHaYyTIBQsMBV4PeN1ZMJ2Ulz1ZOx40v8O8rc9VRUTTseRhg,2
/data-skills-v1/updating-r-rstudio-and-packages.html,2
/glossary/a.html,2
/glossary/d.html,2
/glossary/e.html,2
/glossary/f.html,2
/glossary/index.html,2
/glossary/k.html,2
/glossary/l,2
/glossary/m.html,2
/glossary/n.html,2
/glossary/p.html,2
/glossary/s.html,2
/glossary/symbols.html,2
/glossary/v,2
/handyworkbook/chi-square-cross-tabulation.html,2
/handyworkbook/one-sample-t-test.html,2
/msc-conv/comparing-categories.html,2
/msc-data-skills/datasets.html,2
/msc-data-skills/symbols.html,2
/quant-fun-v2/correlations.html?q=mean(),2
/quant-fun-v2/correlations.html?q=standard%20deviation,2
/quant-fun-v2/correlations.html?q=statistic,2
/quant-fun-v2/data-wrangling-1.html?q=group_by,2
/quant-fun-v2/data-wrangling-3.html?q=GROUP%20BY,2
/quant-fun-v2/data-wrangling-3.html?q=join,2
/quant-fun-v2/data-wrangling-3.html?q=load%20in,2
/quant-fun-v2/data-wrangling-3.html?q=summarise,2
/quant-fun-v2/installing-r.html?q=install,2
/quant-fun-v2/intro-to-data-visualisation.html?q=factor,2
/quant-fun-v2/intro-to-r.html?q=load%20data,2
/quant-fun-v2/license.html,2
/quant-fun-v2/one-way-anova.html?q=standard%20error,2
/quant-fun-v2/power-and-effect-sizes.html?q=broom,2
/quant-fun-v2/power-and-effect-sizes.html?q=ceiling,2
/quant-fun-v2/programming-basics.html?q=update,2
/quant-fun-v2/regression.html?q=combine,2
/quant-fun-v2/starting-with-data.html?q=inner_join,2
/quant-fun-v2/starting-with-data.html?q=sd,2
/quant-fun-v2/starting-with-data.html?q=select(,2
/quant-fun-v2/t-tests.html?q=bonfer,2
/quant-fun-v2/t-tests.html?q=descr,2
/quant-fun-v2/t-tests.html?q=parameter,2
/reprores-v2/repro.html?q=inline,2
/reprores-v2/reprores-v2.pdf,2
/scholaRship/glossary-1.html,2
/scholaRship/license.html,2
/shinyintro/sharing.html,2
/shinyintro/web.html,2
/stat-models-v1/introducing-linear-mixed-effects-models.html?q=filter,2
/stat-models-v1/introducing-linear-mixed-effects-models.html?q=lme,2
/stat-models-v1/multiple-regression.html?q=anova,2
/template/glossary-1.html,2
/template/inclusion.html,2
/tutorials/index.html,2
/tutorials/multiple-import.html,2
/ug2-practical/foreword.html,2
/ug2-practical/permutation-tests---a-skill-set.html,2
/?s=03,1
/DTHCB/?fbclid=IwAR0D38reKZuSRU-Fxr__ZfHosLmGxke1ovFArInLc6yHqhE6YnKDc1eEi0g,1
