# ----------------------------------------
# Report CSV Export
# Account: psyTeachR
# Property: psyTeachR
# ----------------------------------------
# 
# All Users
# Start date: 20220130
# End date: 20220205

Page path + query string and screen class,Views
/ads-v1/reports.html,490
/ads-v1/intro.html,462
/,423
/data-skills-v1/pipes.html,404
/analysis-v2/multiple-regression.html,250
/handyworkbook/,222
/data-skills-v1/reshaping-data.html,217
/ads-v1/installing-r.html,202
/analysis-v2/simple-regression.html,173
/ads-v1/index.html,168
/analysis-v2/,168
/analysis-v2/data-wrangling-a-key-skill.html,156
/data-skills-v1/data-wrangling-1.html,133
/analysis-v2/correlations.html,123
/data-skills-v1/aq-data-and-recap.html,122
/data-skills-v1/intro-to-data-viz.html,117
/stat-models-v1/,104
/msc-data-skills/ggplot.html,100
/data-skills-v1/,99
/data-skills-v1/data-wrangling-2.html,99
/handyworkbook/point-estimates.html,84
/data-skills-v1/mega-pipe.html,83
/quant-fun-v2/regression.html,81
/ads-v1/,80
/analysis-v2/nhst-binomial-test-and-one-sample-t-test.html,71
/data-skills-v1/loading-data.html,71
/msc-data-skills/glm.html,68
/msc-data-skills/sim.html,67
/handyworkbook/foreword.html,66
/quant-fun-v2/multiple-regression.html,62
/analysis-v2/data-visualisation-through-ggplot2.html,57
/reprores-v2/,55
/data-skills-v1/scatterplots.html,54
/stat-models-v1/introducing-linear-mixed-effects-models.html,53
/stat-models-v1/correlation-and-regression.html,51
/ads-v1/appendix-updating-r.html,48
/introdataviz/advanced-plots.html,48
/data-skills-v1/index.html,45
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html,45
/analysis-v2/starting-with-r-markdown.html,44
/quant-fun-v2/factorial-anova.html,44
/introdataviz/,43
/DTHCB/,41
/data-skills-v1/getting-to-know-the-data.html,41
/data-skills-v1/programming-basics.html,41
/quant-fun-v2/,41
/quant-fun-v2/one-way-anova.html,41
/stat-models-v1/index.html,39
/handyworkbook/interval-estimates.html,38
/introdataviz/representing-summary-statistics.html,38
/ads-v1/viz.html,37
/analysis-v2/index.html,36
/data-skills-v1/ref1.html,36
/quant-fun-v2/data-wrangling-1.html,36
/ads-v1/references-1.html,35
/analysis-v2/revisiting-probability-distributions.html,35
/quant-fun-v2/visualisation.html,35
/shinyintro/,35
/stat-models-v1/multiple-regression.html,34
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html,33
/msc-data-skills/,32
/DTHCB/dthcb_gioithieu.html,31
/analysis-v2/nhst-two-sample-t-test.html,31
/analysis-v2/nhst-paired-sample-t-test-and-nonparametric-tests.html,30
/handyworkbook/index.html,29
/DTHCB/dthcb_dich2.html,28
/introdataviz/multi-part-plots.html,28
/quant-fun-v2/starting-with-data.html,28
/reprores-v2/repro.html,28
/reprores-v2/index.html,27
/stat-models-v1/introduction.html,27
/ads-v1/data.html,26
/handyworkbook/a-full-descriptive.html,25
/handyworkbook/between-subjects-students-t-test.html,25
/quant-fun-v2/power-and-effect-sizes.html,25
/ads-v1/joins.html,24
/analysis-v2/apes---alpha-power-effect-sizes-sample-size.html,24
/handyworkbook/one-sample-chi-square.html,24
/handyworkbook/simple-linear-regression.html,24
/introdataviz/introduction.html,24
/quant-fun-v2/correlations.html,24
/quant-fun-v2/data-wrangling-3.html,24
/quant-fun-v2/intro-to-r.html,24
/ug2-practical/starting-with-r-markdown.html,24
/glossary/w,23
/handyworkbook/one-sample-t-test.html,23
/stat-models-v1/generalized-linear-mixed-effects-models.html,23
/mms/,22
/ug2-practical/within-subjects-t-test.html,22
/data-skills-v1/intro-to-probability.html,21
/glossary/,21
/introdataviz/index.html,21
/reprores-v2/intro.html,21
/DTHCB/dthcb_thietke.html,20
/glossary/c,20
/quant-fun-v2/programming-basics.html,20
/rmd_output/0/,20
/stat-models-v1/interactions.html,20
/ads-v1/summary.html,19
/handyworkbook/between-subjects-welchs-t-test.html,19
/reprores-v2/ggplot.html,19
/rmd_output/3/,19
/DTHCB/dthcb_hienmac_moimac.html,18
/ads-v1/teams.html,18
/glossary/d,18
/introdataviz/getting-started.html,18
/quant-fun-v2/data-wrangling-2.html,18
/rmd_output/4/,18
/DTHCB/dthcb_trinhbay.html,17
/data-skills-v1/project-analysis.html,17
/handyworkbook/spearman-correlation.html,17
/introdataviz/transforming-data.html,17
/quant-fun-v2/intro-to-data-visualisation.html,17
/reprores-v2/dplyr.html,17
/shiny-tutorials/01-first-app.html,17
/shiny-tutorials/data-input.html,17
/DTHCB/dthcb_sodokethop.html,16
/glossary/r,16
/handyworkbook/one-way-between-subjects-tables.html,16
/reprores-v2/data.html,16
/rmd_output/2/,16
/ug2-practical/data-wrangling-a-key-skill.html,16
/ug2-practical/visualisation-through-ggplot2.html,16
/DTHCB/dthcb_ncmota.html,15
/handyworkbook/correlation-pearson.html,15
/mms/glmm.html,15
/mms/index.html,15
/rmd_output/1/,15
/ug2-practical/,15
