# ----------------------------------------
# Report CSV Export
# Account: psyTeachR
# Property: psyTeachR
# ----------------------------------------
# 
# All Users
# Start date: 20211010
# End date: 20211016

Page path + query string and screen class,Views
/data-skills-v1/loading-data.html,1001
/,836
/data-skills-v1/ref1.html,436
/data-skills-v1/programming-basics.html,421
/stat-models-v1/interactions.html,330
/analysis-v2/data-wrangling-a-key-skill.html,325
/data-skills-v1/getting-to-know-the-data.html,287
/analysis-v2/data-visualisation-through-ggplot2.html,286
/stat-models-v1/,274
/data-skills-v1/,248
/stat-models-v1/multiple-regression.html,242
/analysis-v2/,201
/quant-fun-v2/data-wrangling-1.html,188
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html,177
/quant-fun-v2/data-wrangling-2.html,169
/quant-fun-v2/programming-basics.html,168
/ug2-practical/,168
/analysis-v2/starting-with-r-markdown.html,157
/msc-data-skills/ggplot.html,157
/reprores-v2/,147
/quant-fun-v2/intro-to-r.html,137
/stat-models-v1/introduction.html,128
/quant-fun-v2/starting-with-data.html,122
/data-skills-v1/data-wrangling-1.html,120
/reprores-v2/exercises.html,120
/reprores-v2/data.html,101
/msc-data-skills/sim.html,100
/mms/,98
/quant-fun-v2/one-way-anova.html,84
/ug2-practical/continuing-the-glm-two-factor-designs.html,81
/stat-models-v1/introducing-linear-mixed-effects-models.html,79
/stat-models-v1/index.html,78
/stat-models-v1/correlation-and-regression.html,77
/quant-fun-v2/,76
/reprores-v2/repro.html,74
/ug2-practical/data-wrangling-a-key-skill.html,70
/books/,63
/data-skills-v1/index.html,62
/quant-fun-v2/visualisation.html,58
/reprores-v2/ggplot.html,58
/reprores-v2/intro.html,55
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html,53
/quant-fun-v2/data-wrangling-3.html,52
/shiny-tutorials/coding_club.html,52
/ug2-practical/visualisation-through-ggplot2.html,51
/reprores-v2/index.html,47
/ug2-practical/starting-with-r-markdown.html,46
/msc-data-skills/glm.html,45
/msc-data-skills/,44
/ug2-practical/introduction-to-glm-one-factor-anova.html,42
/ug2-practical/within-subjects-t-test.html,40
/glossary/,39
/stat-models-v1/generalized-linear-mixed-effects-models.html,35
/ug2-practical/permutation-tests---a-skill-set.html,32
/ug2-practical/revisiting-probability-distributions.html,32
/analysis-v2/installing-r.html,31
/ug2-practical/regression.html,31
/ug2-practical/continuing-the-glm-one-factor-anova.html,30
/data-skills-v1/intro-to-data-viz.html,29
/shiny-tutorials/01-first-app.html,29
/analysis-v2/index.html,26
/introdataviz/,26
/rmd_output/1/index.html,26
/data-skills-v1/data-wrangling-2.html,25
/quant-fun-v2/index.html,25
/rmd_output/2/index.html,25
/rmd_output/4/index.html,25
/ug2-practical/combining-anova-and-regression-e.g.-ancovas.html,25
/handyworkbook/descriptives.html,24
/rmd_output/0/index.html,24
/resources.html,23
/rmd_output/3/index.html,23
/ug2-practical/correlations.html,22
/quant-fun-v2/intro-to-data-visualisation.html,21
/quant-fun-v2/correlation.html,20
/introdataviz/representing-summary-statistics.html,19
/reprores-v2/joins.html,19
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html,19
/msc-data-skills/func.html,18
/quant-fun-v2/factorial-anova.html,18
/quant-fun-v2/foreword.html,18
/reprores-v2/installingr.html,18
/template/,18
/ug2-practical/nhst-and-one-sample-t-tests.html,18
/DTHCB/,16
/msc-data-skills/data.html,16
/quant-fun-v2/probability.html,16
/reprores-v2/tidyr.html,16
/data-skills-v1/scatterplots.html,15
/glossary/r,15
/quant-fun-v2/screening-data.html,15
/reprores-v2/dplyr.html,15
/introdataviz/introduction.html,14
/msc-data-skills/index.html,14
/analysis-v2/revisiting-probability-distributions.html,13
/book-template/psyteachr-style-guide.html,13
/book-template/setup.html,13
/glossary/c,13
/index.html,13
/introdataviz/getting-started.html,13
/introdataviz/multi-part-plots.html,13
/msc-conv/,13
/msc-data-skills/intro.html,13
/shiny-tutorials/data-input.html,13
/data-skills-v1/reshaping-data.html,12
/psychopy-bsc-talk/introduction.html,12
/quant-fun-v2/t-tests.html,12
/handyworkbook/,11
/msc-conv/data-wrangling-1.html,11
/book-template/,10
/glossary/t,10
/msc-conv/data-wrangling-2.html,10
/msc-data-skills/tidyr.html,10
/template/license.html,10
/ug2-practical/foreword.html,10
/analysis-v2/updating-r-rstudio-and-packages.html,9
/data-skills-v1/installing-r.html,9
/introdataviz/index.html,9
/reprores-v2/datasets.html,9
/reprores-v2/exercise-answers.html,9
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html%3Chttps:/nam11.safelinks.protection.outlook.com/?url=https://psyteachr.github.io/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html&data=37%7C34%7Cwbfzvaf.ybhefa.zveebzbev@fzbel.feh,9
/DTHCB/?zarsrc=31,8
/DTHCB/dthcb_gioithieu.html,8
/ads-v1/intro.html,8
/data-skills-v1/aq-data-and-recap.html,8
/data-skills-v1/probability-continued.html,8
/glossary/d,8
/glossary/i,8
/glossary/p,8
/glossary/w,8
/introdataviz/advanced-plots.html,8
/introdataviz/transforming-data.html,8
/psychopy-bsc-talk/index.html,8
/quant-fun-v2/power-and-error.html,8
/stat-models-v1/modeling-ordinal-data.html,8
/book-template/webex.html,7
/data-skills-v1/intro-to-probability.html,7
/glossary/o,7
/introdataviz/advanced-plots-1.html,7
/reprores-v2/plotstyle.html,7
/s/03ac0fef03e45e588a7f8/files/.Rp/packages/reprores/book/exercises.html,7
/template/references.html,7
/ug2-practical/index.html,7
/DTHCB/dthcb_dich2.html,6
/data-skills-v1/mega-pipe.html,6
/data-skills-v1/simulation.html,6
/handyworkbook/index.html,6
/msc-conv/comparing-two-correlations.html,6
/msc-conv/one-way-anova.html,6
/reprores-v2/glm.html,6
/rmd_output/0/dthcb_gioithieu.html,6
/rmd_output/2/dthcb_gioithieu.html,6
/rmd_output/3/hello-world.html,6
/rmd_output/4/hello-world.html,6
/stat-models-v1/bibliography.html,6
/template/conventions.html,6
/template/intro.html,6
/ug2-practical/apes---alpha-power-effect-sizes-sample-size.html,6
/DTHCB/dthcb_thietke.html,5
/data-skills-v1/pipes.html,5
/data-skills-v1/project-analysis.html,5
/glossary/p.html,5
/glossary/r.html,5
/introdataviz/additional-customisation-options.html,5
/msc-conv/data-wrangling-3.html,5
/msc-data-skills/dplyr.html,5
/msc-data-skills/installingr.html,5
/quant-fun-v2/citing-r-rstudio.html,5
/quant-fun-v2/multiple-regression.html,5
/reprores-v2/conventions.html,5
/reprores-v2/sim.html,5
/rmd_output/1/dthcb_gioithieu.html,5
/rmd_output/4/dthcb_gioithieu.html,5
/shiny-tutorials/,5
/shinyintro/,5
/template/installing-r.html,5
/template/symbols.html,5
/DTHCB/dthcb_hienmac_moimac.html,4
/ads-v1/viz.html,4
/analysis-v2/exporting-files-from-the-server.html,4
/book-template/index.html,4
/data-skills-v1/programming-basics.html?q=mean,4
/data-skills-v1/updating-r-rstudio-and-packages.html,4
/glossary/c.html,4
/glossary/m,4
/glossary/y,4
/handyworkbook/anova.html,4
/msc-conv/correlation.html,4
/msc-conv/index.html,4
/msc-conv/screening-data.html,4
/msc-conv/t-tests.html,4
/msc-data-skills/repro.html,4
/quant-fun-v2/installing-r.html,4
/quant-fun-v2/regression.html,4
/reprores-v2/reprores-v2.pdf,4
/reprores-v2/symbols.html,4
/rmd_output/0/,4
/rmd_output/0/hello-world.html,4
/rmd_output/2/dthcb_hienmac_moimac.html,4
/rmd_output/2/hello-world.html,4
/rmd_output/3/dthcb_gioithieu.html,4
/rmd_output/4/introduction.html,4
/stat-models-v1/interactions.html?q=main%20eff,4
/ug2-practical/reflection---chpts-1-9.html,4
/ug2-practical/reflection---chpts-10-15.html,4
/DTHCB/dthcb_ncmota.html,3
/DTHCB/dthcb_sodokethop.html,3
/ads-v1/,3
/ads-v1/data.html,3
