# ----------------------------------------
# Report CSV Export
# Account: psyTeachR
# Property: psyTeachR
# ----------------------------------------
# 
# All Users
# Start date: 20211017
# End date: 20211023

Page path + query string and screen class,Views
/data-skills-v1/loading-data.html,2293
/data-skills-v1/data-wrangling-1.html,1383
/data-skills-v1/programming-basics.html,1093
/data-skills-v1/ref1.html,1078
/data-skills-v1/getting-to-know-the-data.html,939
/,609
/analysis-v2/data-wrangling-a-key-skill.html,506
/analysis-v2/data-visualisation-through-ggplot2.html,495
/quant-fun-v2/programming-basics.html,437
/data-skills-v1/,412
/quant-fun-v2/data-wrangling-1.html,336
/analysis-v2/starting-with-r-markdown.html,326
/quant-fun-v2/data-wrangling-2.html,317
/stat-models-v1/correlation-and-regression.html,300
/analysis-v2/revisiting-probability-distributions.html,299
/stat-models-v1/,298
/stat-models-v1/introducing-linear-mixed-effects-models.html,261
/quant-fun-v2/starting-with-data.html,245
/DTHCB/,208
/analysis-v2/,208
/stat-models-v1/multiple-regression.html,206
/stat-models-v1/interactions.html,205
/quant-fun-v2/intro-to-r.html,200
/quant-fun-v2/,170
/data-skills-v1/data-wrangling-2.html,163
/DTHCB/dthcb_gioithieu.html,152
/data-skills-v1/index.html,148
/msc-data-skills/ggplot.html,145
/quant-fun-v2/data-wrangling-3.html,144
/stat-models-v1/introduction.html,115
/quant-fun-v2/one-way-anova.html,88
/reprores-v2/,87
/ug2-practical/data-wrangling-a-key-skill.html,87
/reprores-v2/ggplot.html,84
/ug2-practical/,80
/data-skills-v1/intro-to-data-viz.html,79
/reprores-v2/joins.html,75
/stat-models-v1/index.html,75
/DTHCB/dthcb_dich2.html,74
/quant-fun-v2/factorial-anova.html,69
/DTHCB/dthcb_thietke.html,63
/mms/coding_club.html,63
/quant-fun-v2/visualisation.html,60
/DTHCB/dthcb_hienmac_moimac.html,59
/data-skills-v1/scatterplots.html,59
/quant-fun-v2/foreword.html,58
/quant-fun-v2/index.html,56
/DTHCB/index.html,49
/reprores-v2/data.html,48
/reprores-v2/exercises.html,48
/reprores-v2/repro.html,47
/books/,46
/msc-data-skills/sim.html,46
/msc-data-skills/glm.html,45
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html,41
/reprores-v2/tidyr.html,39
/mms/,38
/mms/glmm.html,35
/msc-data-skills/,34
/shiny-tutorials/01-first-app.html,34
/reprores-v2/intro.html,33
/analysis-v2/index.html,31
/msc-data-skills/intro.html,31
/ug2-practical/starting-with-r-markdown.html,31
/DTHCB/dthcb_sodokethop.html,30
/glossary/r,30
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html,30
/ug2-practical/within-subjects-t-test.html,30
/reprores-v2/index.html,29
/stat-models-v1/generalized-linear-mixed-effects-models.html,29
/ug2-practical/visualisation-through-ggplot2.html,29
/data-skills-v1/reshaping-data.html,27
/glossary/c,26
/data-skills-v1/installing-r.html,25
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html,22
/tutorials/,22
/introdataviz/,21
/analysis-v2/data-wrangling-a-key-skill.html?q=count,20
/data-skills-v1/aq-data-and-recap.html,20
/data-skills-v1/pipes.html,20
/handyworkbook/one-sample-chi-square.html,20
/quant-fun-v2/intro-to-data-visualisation.html,20
/ug2-practical/continuing-the-glm-two-factor-designs.html,20
/ug2-practical/revisiting-probability-distributions.html,20
/glossary/t,19
/s/03ac061af1508e588a7f8/files/.Rp/packages/reprores/book/exercises.html,19
/DTHCB/dthcb_ncmota.html,18
/glossary/f,18
/introdataviz/representing-summary-statistics.html,18
/tutorials/multiple-import.html,18
/ug2-practical/nhst-and-one-sample-t-tests.html,18
/analysis-v2/data-wrangling-a-key-skill.html?q=mutate,16
/analysis-v2/installing-r.html,16
/data-skills-v1/mega-pipe.html,16
/glossary/d,16
/quant-fun-v2/correlation.html,16
/reprores-v2/installingr.html,16
/ug2-practical/introduction-to-glm-one-factor-anova.html,16
/DTHCB/dthcb_ncbenhchung.html,15
/DTHCB/dthcb_ncct.html,15
/analysis-v2/data-wrangling-a-key-skill.html?q=filter,15
/data-skills-v1/updating-r-rstudio-and-packages.html,15
/glossary/,15
/msc-data-skills/func.html,15
/analysis-v2/data-wrangling-a-key-skill.html?q=recode,14
/glossary/a.html,14
/msc-conv/,14
/shiny-tutorials/data-input.html,14
/DTHCB/dthcb_nccatngang.html,13
/analysis-v2/data-wrangling-a-key-skill.html?q=pipes,13
/data-skills-v1/intro-to-probability.html,13
/glossary/p,13
/introdataviz/introduction.html,13
/msc-data-skills/index.html,13
/msc-data-skills/installingr.html,13
/msc-data-skills/tidyr.html,13
/quant-fun-v2/probability.html,13
/quant-fun-v2/regression.html,13
/tutorials/converting-strings-to-numbers.html,13
/DTHCB/dthcb_sdnq.html,12
/glossary/m,12
/msc-data-skills/dplyr.html,12
/quant-fun-v2/data-wrangling-3.html?q=tibble,12
/resources.html,12
/tutorials/index.html,12
/analysis-v2/data-wrangling-a-key-skill.html?q=inner_join,11
/analysis-v2/data-wrangling-a-key-skill.html?q=select,11
/analysis-v2/data-wrangling-a-key-skill.html?q=summarise,11
/glossary/p.html,11
/quant-fun-v2/installing-r.html,11
/tutorials/reverse-scoring.html,11
/DTHCB/dthcb_cohoi.html,10
/DTHCB/dthls_sailech.html,10
/analysis-v2/starting-with-r-markdown.html?q=sum,10
/introdataviz/getting-started.html,10
/rmd_output/1/index.html,10
/shinyintro/,10
/stat-models-v1/modeling-ordinal-data.html,10
/tutorials/detecting-runs-in-a-sequence.html,10
/tutorials/multi-row-headers.html,10
/book-template/setup.html,9
/data-skills-v1/programming-basics.html?q=mean,9
/glossary/b,9
/glossary/w,9
/quant-fun-v2/power-and-error.html,9
/quant-fun-v2/t-tests.html,9
/DTHCB/dthcb_nhieu.html,8
/analysis-v2/acknowledgements.html,8
/data-skills-v1/project-analysis.html,8
/data-skills-v1/project-analysis.html?q=codebook,8
