# ----------------------------------------
# Report CSV Export
# Account: psyTeachR
# Property: psyTeachR
# ----------------------------------------
# 
# All Users
# Start date: 20220213
# End date: 20220219

Page path + query string and screen class,Views
/ads-v1/viz.html,482
/,433
/ads-v1/reports.html,371
/analysis-v2/correlations.html,276
/ads-v1/data.html,260
/analysis-v2/multiple-regression.html,251
/analysis-v2/simple-regression.html,231
/analysis-v2/,174
/analysis-v2/data-wrangling-a-key-skill.html,163
/ads-v1/intro.html,149
/analysis-v2/nhst-paired-sample-t-test-and-nonparametric-tests.html,144
/stat-models-v1/,132
/analysis-v2/nhst-two-sample-t-test.html,122
/msc-data-skills/ggplot.html,111
/analysis-v2/starting-with-r-markdown.html,108
/analysis-v2/nhst-binomial-test-and-one-sample-t-test.html,99
/analysis-v2/data-visualisation-through-ggplot2.html,92
/msc-data-skills/glm.html,91
/data-skills-v1/,90
/data-skills-v1/data-wrangling-1.html,85
/introdataviz/advanced-plots.html,85
/analysis-v2/apes---alpha-power-effect-sizes-sample-size.html,82
/msc-data-skills/sim.html,81
/data-skills-v1/mega-pipe.html,77
/reprores-v2/,76
/data-skills-v1/intro-to-data-viz.html,75
/quant-fun-v2/factorial-anova.html,72
/ads-v1/summary.html,69
/quant-fun-v2/one-way-anova.html,68
/stat-models-v1/introducing-linear-mixed-effects-models.html,64
/shinyintro/,63
/quant-fun-v2/regression.html,62
/quant-fun-v2/,60
/ads-v1/index.html,58
/DTHCB/dthcb_thietke.html,57
/introdataviz/,56
/DTHCB/dthcb_gioithieu.html,54
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html,53
/introdataviz/representing-summary-statistics.html,51
/data-skills-v1/getting-to-know-the-data.html,50
/data-skills-v1/loading-data.html,47
/data-skills-v1/pipes.html,46
/stat-models-v1/interactions.html,46
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html,45
/DTHCB/dthcb_dich2.html,43
/data-skills-v1/data-wrangling-2.html,42
/handyworkbook/,42
/ug2-practical/within-subjects-t-test.html,42
/analysis-v2/one-way-anova.html,41
/data-skills-v1/programming-basics.html,41
/shiny-tutorials/01-first-app.html,39
/stat-models-v1/index.html,39
/data-skills-v1/reshaping-data.html,38
/stat-models-v1/generalized-linear-mixed-effects-models.html,38
/analysis-v2/revisiting-probability-distributions.html,37
/data-skills-v1/ref1.html,37
/stat-models-v1/multiple-regression.html,36
/DTHCB/,35
/analysis-v2/index.html,33
/reprores-v2/data.html,33
/reprores-v2/ggplot.html,33
/ads-v1/data-types.html,32
/stat-models-v1/correlation-and-regression.html,32
/stat-models-v1/introduction.html,31
/ads-v1/plotstyle.html,30
/data-skills-v1/aq-data-and-recap.html,30
/msc-data-skills/,30
/introdataviz/introduction.html,29
/reprores-v2/intro.html,29
/quant-fun-v2/multiple-regression.html,28
/quant-fun-v2/programming-basics.html,28
/DTHCB/dthcb_hienmac_moimac.html,26
/ads-v1/installing-r.html,26
/data-skills-v1/scatterplots.html,26
/introdataviz/getting-started.html,26
/ads-v1/tidy.html,25
/quant-fun-v2/data-wrangling-1.html,25
/introdataviz/transforming-data.html,24
/DTHCB/dthcb_ncmota.html,23
/data-skills-v1/index.html,23
/reprores-v2/repro.html,23
/ug2-practical/,23
/data-skills-v1/intro-to-probability.html,21
/introdataviz/multi-part-plots.html,21
/shinyintro/first-app.html,21
/shinyintro/sharing.html,21
/ug2-practical/visualisation-through-ggplot2.html,21
/analysis-v2/correlations.html?q=is.na,20
/books/,20
/msc-data-skills/dplyr.html,20
/quant-fun-v2/visualisation.html,20
/DTHCB/dthcb_sodokethop.html,19
/ads-v1/,19
/msc-conv/,19
/quant-fun-v2/data-wrangling-2.html,19
/reprores-v2/dplyr.html,19
/reprores-v2/glm.html,19
/reprores-v2/installingr.html,19
/ads-v1/wrangle.html,18
/analysis-v2/correlations.html?q=pearson,18
/glossary/d,17
/introdataviz/index.html,17
/quant-fun-v2/screening-data.html,17
/analysis-v2/starting-with-r-markdown.html?q=echo,16
/glossary/,16
/msc-data-skills/joins.html,16
/quant-fun-v2/foreword.html,16
/reprores-v2/index.html,16
/DTHCB/dthcb_nhieu.html,15
/ads-v1/appendix-updating-r.html,15
/ug2-practical/data-wrangling-a-key-skill.html,15
/quant-fun-v2/data-wrangling-3.html,14
/reprores-v2/tidyr.html,14
/shiny-tutorials/data-input.html,14
/DTHCB/dthcb_nccatngang.html,13
/msc-conv/programming-basics.html,13
/quant-fun-v2/index.html,13
/quant-fun-v2/intro-to-data-visualisation.html,13
/shinyintro/index.html,13
/shinyintro/reports.html,13
/ug2-practical/revisiting-probability-distributions.html,13
/DTHCB/dthcb_trinhbay.html,12
/ads-v1/custom.html,12
/ads-v1/symbols.html,12
/analysis-v2/correlations.html?q=cor.test,12
/data-skills-v1/project-analysis.html,12
/quant-fun-v2/starting-with-data.html,12
/shinyintro/inputs.html,12
/shinyintro/outputs.html,12
/ug2-practical/introduction-to-glm-one-factor-anova.html,12
/DTHCB/dthls_sailech.html,11
/ads-v1/twitter-hashtags.html,11
/analysis-v2/nhst-two-sample-t-test.html?q=eval,11
/msc-data-skills/func.html,11
/quant-fun-v2/intro-to-r.html,11
/reprores-v2/func.html,11
/reprores-v2/joins.html,11
/stat-models-v1/modeling-ordinal-data.html,11
/ug2-practical/continuing-the-glm-two-factor-designs.html,11
/ug2-practical/regression.html,11
/analysis-v2/data-wrangling-a-key-skill.html?q=mean,10
/analysis-v2/nhst-binomial-test-and-one-sample-t-test.html?q=filter,10
/data-skills-v1/probability-continued.html,10
/data-skills-v1/simulation.html,10
/glossary/r,10
/msc-conv/comparing-two-correlations.html,10
/msc-conv/visualisation.html,10
/quant-fun-v2/correlations.html,10
/DTHCB/dthcb_cohoi.html,9
/DTHCB/dthcb_sdnq.html,9
/ads-v1/joins.html,9
/analysis-v2/correlations.html?q=matrix,9
/analysis-v2/data-wrangling-a-key-skill.html?q=filter,9
/analysis-v2/nhst-paired-sample-t-test-and-nonparametric-tests.html?q=violin,9
/analysis-v2/simple-regression.html?q=mean,9
/glossary/c,9
/handyworkbook/point-estimates.html,9
/msc-conv/one-way-anova.html,9
/ug2-practical/nhst-and-one-sample-t-tests.html,9
/DTHCB/dthcb_ncdh.html,8
/ads-v1/present.html,8
/glossary/t,8
/handyworkbook/one-sample-t-test.html,8
/mms/,8
/msc-data-skills/intro.html,8
/resources.html,8
/shinyintro/data.html,8
/shinyintro/shinydashboard.html,8
/tutorials/,8
/ug2-practical/starting-with-r-markdown.html,8
/DTHCB/dthcb_ncbenhchung.html,7
/DTHCB/index.html,7
/analysis-v2/correlations.html?q=cocor,7
/data-skills-v1/data-wrangling-2.html?q=filter,7
/glossary/c.html,7
/glossary/m,7
/glossary/y,7
/handyworkbook/between-subjects-welchs-t-test.html,7
/handyworkbook/one-sample-chi-square.html,7
/handyworkbook/pearson-correlation.html,7
/ads-v1/dates-times.html,6
/ads-v1/teams.html,6
/analysis-v2/correlations.html?q=best%20fit,6
/analysis-v2/data-wrangling-a-key-skill.html?q=count,6
/analysis-v2/multiple-regression.html?q=mod,6
/analysis-v2/multiple-regression.html?q=tibble,6
/analysis-v2/nhst-binomial-test-and-one-sample-t-test.html?q=lm,6
/analysis-v2/simple-regression.html?q=na.rm,6
/data-skills-v1/programming-basics.html?q=mean,6
/glossary/g.html,6
/glossary/p,6
/glossary/s.html,6
/handyworkbook/between-subjects-students-t-test.html,6
/handyworkbook/simple-linear-regression.html,6
/msc-data-skills/data.html,6
/quant-fun-v2/power-and-effect-sizes.html,6
/DTHCB/dthcb_ncct.html,5
/ads-v1/conventions.html,5
/analysis-v2/correlations.html?q=cocor.indep.groups,5
/analysis-v2/correlations.html?q=geom_smooth,5
/analysis-v2/data-wrangling-a-key-skill.html?q=summarise,5
/analysis-v2/installing-r.html,5
/analysis-v2/simple-regression.html?q=regression,5
/data-skills-v1/loading-data.html?q=table,5
/glossary/a.html,5
/glossary/f.html,5
/glossary/i,5
/glossary/o.html,5
/handyworkbook/correlation-pearson.html,5
/handyworkbook/foreword.html,5
/handyworkbook/spearman-correlation.html,5
/mms/coding_club.html,5
/msc-conv/factorial-anova.html,5
/msc-data-skills/index.html,5
/msc-data-skills/repro.html,5
/msc-data-skills/tidyr.html,5
/quant-fun-v2/probability.html,5
/reprores-v2/sim.html,5
/shinyintro/modules.html,5
/shinyintro/structure.html,5
/stat-models-v1/bibliography.html,5
/ug2-practical/apes---alpha-power-effect-sizes-sample-size.html,5
/ads-v1/references-1.html,4
/analysis-v2/apes---alpha-power-effect-sizes-sample-size.html?q=power%20ana,4
/analysis-v2/correlations.html?q=!is.na,4
/analysis-v2/correlations.html?q=data%20matrix,4
/analysis-v2/correlations.html?q=estimate,4
/analysis-v2/data-visualisation-through-ggplot2.html?q=geom_line,4
/analysis-v2/data-visualisation-through-ggplot2.html?q=geom_point,4
/analysis-v2/data-visualisation-through-ggplot2.html?q=scatterplot,4
/analysis-v2/data-wrangling-a-key-skill.html?q=group,4
/analysis-v2/data-wrangling-a-key-skill.html?q=mutate,4
/analysis-v2/data-wrangling-a-key-skill.html?q=pivot,4
/analysis-v2/multiple-regression.html?q=effect%20size,4
/analysis-v2/nhst-binomial-test-and-one-sample-t-test.html?q=ggplot,4
/analysis-v2/nhst-two-sample-t-test.html?q=read,4
/analysis-v2/nhst-two-sample-t-test.html?q=welch,4
/analysis-v2/simple-regression.html?q=mean%20,4
/book-template/setup.html,4
/data-skills-v1/intro-to-data-viz.html?q=boxplot,4
/data-skills-v1/reshaping-data.html?q=inner_join,4
/data-skills-v1/reshaping-data.html?q=qformat,4
/data-skills-v1/simulation.html?q=count,4
/glossary/l,4
/glossary/o,4
/glossary/p.html,4
/glossary/r.html,4
/handyworkbook/chi-square-cross-tabulation.html,4
/handyworkbook/descriptives.html,4
/handyworkbook/within-subjects-t-test.html,4
/introdataviz/advanced-plots-1.html,4
/introdataviz/conclusion.html,4
/msc-conv/correlation.html,4
/msc-conv/data-wrangling-1.html,4
/msc-conv/multiple-regression.html,4
/msc-conv/t-tests.html,4
/ug2-practical/combining-anova-and-regression-e.g.-ancovas.html,4
/ug2-practical/continuing-the-glm-one-factor-anova.html,4
/DTHCB/?fbclid=IwAR3z-A3ppEHi5bFyJNnWQqVLpkWgAfdCh3720rLXsyLQst33vCc7UhfBPG8,3
/ads-v1/reports.html?q=eval,3
/analysis-v2/apes---alpha-power-effect-sizes-sample-size.html?q=pwr,3
