# ----------------------------------------
# Report CSV Export
# Account: psyTeachR
# Property: psyTeachR
# ----------------------------------------
# 
# All Users
# Start date: 20220220
# End date: 20220226

Page path + query string and screen class,Views
/,575
/analysis-v2/multiple-regression.html,444
/analysis-v2/simple-regression.html,431
/ads-v1/viz.html,427
/quant-fun-v2/regression.html,425
/analysis-v2/correlations.html,423
/quant-fun-v2/multiple-regression.html,332
/ads-v1/data.html,290
/ads-v1/reports.html,285
/analysis-v2/,282
/ads-v1/summary.html,262
/analysis-v2/data-wrangling-a-key-skill.html,228
/analysis-v2/apes---alpha-power-effect-sizes-sample-size.html,222
/analysis-v2/one-way-anova.html,209
/analysis-v2/data-visualisation-through-ggplot2.html,191
/quant-fun-v2/visualisation.html,190
/data-skills-v1/intro-to-probability.html,182
/analysis-v2/nhst-paired-sample-t-test-and-nonparametric-tests.html,169
/DTHCB/,167
/ads-v1/intro.html,154
/data-skills-v1/,146
/analysis-v2/nhst-two-sample-t-test.html,142
/analysis-v2/starting-with-r-markdown.html,127
/DTHCB/dthcb_gioithieu.html,123
/analysis-v2/nhst-binomial-test-and-one-sample-t-test.html,113
/msc-data-skills/ggplot.html,111
/analysis-v2/correlations.html?q=rcorr,95
/msc-data-skills/glm.html,93
/ads-v1/index.html,90
/stat-models-v1/,90
/quant-fun-v2/factorial-anova.html,85
/quant-fun-v2/data-wrangling-3.html,81
/quant-fun-v2/one-way-anova.html,79
/data-skills-v1/data-wrangling-1.html,78
/quant-fun-v2/data-wrangling-1.html,78
/quant-fun-v2/data-wrangling-2.html,76
/data-skills-v1/programming-basics.html,74
/quant-fun-v2/,73
/quant-fun-v2/probability.html,72
/DTHCB/dthcb_hienmac_moimac.html,71
/introdataviz/,70
/data-skills-v1/getting-to-know-the-data.html,68
/DTHCB/dthcb_dich2.html,66
/analysis-v2/revisiting-probability-distributions.html,66
/data-skills-v1/ref1.html,65
/introdataviz/advanced-plots.html,62
/reprores-v2/,62
/DTHCB/dthcb_thietke.html,61
/DTHCB/dthcb_sodokethop.html,58
/quant-fun-v2/intro-to-data-visualisation.html,58
/ug2-practical/within-subjects-t-test.html,57
/ads-v1/twitter-hashtags.html,54
/stat-models-v1/introducing-linear-mixed-effects-models.html,53
/data-skills-v1/probability-continued.html,50
/quant-fun-v2/screening-data.html,50
/msc-data-skills/,49
/msc-data-skills/sim.html,49
/data-skills-v1/intro-to-data-viz.html,46
/handyworkbook/,46
/stat-models-v1/interactions.html,45
/introdataviz/representing-summary-statistics.html,42
/ads-v1/plotstyle.html,41
/analysis-v2/index.html,39
/quant-fun-v2/t-tests.html,39
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html,39
/data-skills-v1/loading-data.html,38
/quant-fun-v2/programming-basics.html,38
/ads-v1/tidy.html,37
/DTHCB/dthcb_nccatngang.html,35
/data-skills-v1/index.html,35
/data-skills-v1/mega-pipe.html,35
/stat-models-v1/multiple-regression.html,35
/quant-fun-v2/starting-with-data.html,34
/ads-v1/joins.html,32
/quant-fun-v2/index.html,32
/analysis-v2/factorial-anova.html,31
/shinyintro/,31
/stat-models-v1/correlation-and-regression.html,30
/DTHCB/dthcb_ncmota.html,29
/ug2-practical/,29
/DTHCB/dthcb_ncbenhchung.html,28
/ads-v1/,28
/quant-fun-v2/correlations.html,28
/quant-fun-v2/data-wrangling-2.html?q=ungroup,28
/reprores-v2/intro.html,28
/DTHCB/dthcb_trinhbay.html,27
/ads-v1/installing-r.html,27
/data-skills-v1/data-wrangling-2.html,27
/data-skills-v1/reshaping-data.html,27
/data-skills-v1/scatterplots.html,27
/introdataviz/multi-part-plots.html,27
/introdataviz/transforming-data.html,27
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html,27
/ug2-practical/visualisation-through-ggplot2.html,27
/ads-v1/wrangle.html,26
/introdataviz/introduction.html,26
