# ----------------------------------------
# Report CSV Export
# Account: psyTeachR
# Property: psyTeachR
# ----------------------------------------
# 
# All Users
# Start date: 20220102
# End date: 20220108

Page path + query string and screen class,Views
/,396
/DTHCB/,293
/introdataviz/,285
/DTHCB/dthcb_gioithieu.html,233
/DTHCB/dthcb_dich2.html,157
/DTHCB/dthcb_hienmac_moimac.html,148
/DTHCB/dthcb_thietke.html,139
/data-skills-v1/,113
/DTHCB/dthcb_sodokethop.html,102
/DTHCB/dthcb_trinhbay.html,94
/introdataviz/introduction.html,92
/stat-models-v1/,88
/DTHCB/dthcb_ncmota.html,80
/msc-data-skills/ggplot.html,75
/reprores-v2/,74
/DTHCB/dthcb_cohoi.html,71
/DTHCB/dthls_sailech.html,69
/DTHCB/dthcb_nccatngang.html,68
/DTHCB/dthcb_ncdh.html,64
/analysis-v2/,62
/DTHCB/dthcb_ncbenhchung.html,61
/introdataviz/advanced-plots.html,61
/DTHCB/dthcb_ncct.html,56
/DTHCB/dthcb_nhieu.html,55
/quant-fun-v2/,55
/data-skills-v1/getting-to-know-the-data.html,54
/introdataviz/representing-summary-statistics.html,54
/introdataviz/getting-started.html,53
/introdataviz/transforming-data.html,53
/stat-models-v1/introducing-linear-mixed-effects-models.html,53
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html,53
/quant-fun-v2/data-wrangling-1.html,49
/quant-fun-v2/t-tests.html,49
/quant-fun-v2/correlations.html,48
/DTHCB/dthcb_sdnq.html,47
/introdataviz/multi-part-plots.html,41
/msc-data-skills/,41
/quant-fun-v2/data-wrangling-2.html,41
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html,41
/data-skills-v1/programming-basics.html,38
/quant-fun-v2/data-wrangling-3.html,38
/quant-fun-v2/intro-to-data-visualisation.html,38
/reprores-v2/ggplot.html,38
/stat-models-v1/index.html,37
/shinyintro/,35
/introdataviz/index.html,34
/msc-data-skills/glm.html,34
/msc-data-skills/sim.html,34
/quant-fun-v2/power-and-effect-sizes.html,34
/reprores-v2/index.html,34
/reprores-v2/joins.html,34
/ug2-practical/,34
/reprores-v2/repro.html,33
/data-skills-v1/ref1.html,32
/reprores-v2/tidyr.html,31
/analysis-v2/starting-with-r-markdown.html,30
/stat-models-v1/interactions.html,30
/reprores-v2/dplyr.html,29
/stat-models-v1/correlation-and-regression.html,29
/data-skills-v1/data-wrangling-1.html,28
/reprores-v2/glm.html,28
/stat-models-v1/multiple-regression.html,28
/quant-fun-v2/multiple-regression.html,27
/stat-models-v1/generalized-linear-mixed-effects-models.html,27
/reprores-v2/data.html,26
/data-skills-v1/scatterplots.html,24
/quant-fun-v2/programming-basics.html,24
/quant-fun-v2/starting-with-data.html,24
/data-skills-v1/intro-to-data-viz.html,22
/data-skills-v1/loading-data.html,22
/data-skills-v1/index.html,21
/shiny-tutorials/data-input.html,21
/quant-fun-v2/index.html,20
/quant-fun-v2/intro-to-r.html,20
/ug2-practical/within-subjects-t-test.html,20
/DTHCB/index.html,19
/analysis-v2/data-wrangling-a-key-skill.html,19
/analysis-v2/nhst-two-sample-t-test.html,19
/data-skills-v1/installing-r.html,19
/ug2-practical/visualisation-through-ggplot2.html,19
/analysis-v2/data-visualisation-through-ggplot2.html,18
/analysis-v2/nhst-binomial-test-and-one-sample-t-test.html,18
/shiny-tutorials/01-first-app.html,18
/stat-models-v1/introduction.html,18
/ug2-practical/data-wrangling-a-key-skill.html,18
/quant-fun-v2/one-way-anova.html,17
/data-skills-v1/data-wrangling-2.html,16
/quant-fun-v2/probability.html,15
/reprores-v2/sim.html,15
/data-skills-v1/reshaping-data.html,14
/msc-data-skills/intro.html,14
/quant-fun-v2/factorial-anova.html,14
/mms/coding_club.html,13
/reprores-v2/intro.html,13
/template/,13
/data-skills-v1/aq-data-and-recap.html,12
/ads-v1/draft/present.html,11
/analysis-v2/apes---alpha-power-effect-sizes-sample-size.html,11
/analysis-v2/revisiting-probability-distributions.html,11
/introdataviz/additional-customisation-options.html,11
/quant-fun-v2/visualisation.html,11
/reprores-v2/exercises.html,11
/ug2-practical/correlations.html,11
/quant-fun-v2/screening-data.html,10
/books/,9
/glossary/,9
/glossary/s,9
/introdataviz/additional-resources.html,9
/msc-conv/correlation.html,9
/msc-data-skills/data.html,9
/msc-data-skills/index.html,9
/reprores-v2/func.html,9
/tutorials/,9
/data-skills-v1/intro-to-probability.html,8
/msc-conv/comparing-two-correlations.html,8
/ug2-practical/continuing-the-glm-two-factor-designs.html,8
/data-skills-v1/probability-continued.html,7
/data-skills-v1/project-analysis.html,7
/data-skills-v1/simulation.html,7
/msc-data-skills/repro.html,7
/shiny-tutorials/,7
/shinyintro/outputs.html,7
/shinyintro/shinydashboard.html,7
/ug2-practical/apes---alpha-power-effect-sizes-sample-size.html,7
/ug2-practical/regression.html,7
/ug2-practical/starting-with-r-markdown.html,7
/ads-v1/draft/viz.html,6
/analysis-v2/index.html,6
/data-skills-v1/pipes.html,6
/introdataviz/advanced-plots-1.html,6
/msc-conv/,6
/msc-data-skills/dplyr.html,6
/quant-fun-v2/regression.html,6
/reprores-v2/glm.html?q=recode,6
/reprores-v2/plotstyle.html,6
/stat-models-v1/modeling-ordinal-data.html,6
/ug2-practical/nhst-and-one-sample-t-tests.html,6
/ug2-practical/revisiting-probability-distributions.html,6
/ads-v1/draft/intro.html,5
/ads-v1/intro.html,5
/data-skills-v1/mega-pipe.html,5
/glossary/p,5
/introdataviz/conclusion.html,5
/mms/,5
/msc-conv/multiple-regression.html,5
/msc-data-skills/tidyr.html,5
/quant-fun-v2/foreword.html,5
/quant-fun-v2/updating-packages.html,5
/reprores-v2/reprores-v2.pdf,5
/resources.html,5
/shinyintro/first-app.html,5
/shinyintro/reactives.html,5
/shinyintro/web.html,5
/ug2-practical/continuing-the-glm-one-factor-anova.html,5
/ads-v1/draft/index.html,4
/ads-v1/draft/reports.html,4
/ads-v1/reports.html,4
/analysis-v2/nhst-paired-sample-t-test-and-nonparametric-tests.html,4
/mms/glmm.html,4
/mms/index.html,4
/msc-conv/dissertation-analysis-guide.html,4
/quant-fun-v2/additional-resources.html,4
/shiny-tutorials/index.html,4
/ug2-practical/introduction-to-glm-one-factor-anova.html,4
