# ----------------------------------------
# Report CSV Export
# Account: psyTeachR
# Property: psyTeachR
# ----------------------------------------
# 
# All Users
# Start date: 20211219
# End date: 20211225

Page path + query string and screen class,Views
/,454
/DTHCB/,436
/DTHCB/dthcb_gioithieu.html,353
/DTHCB/dthcb_dich2.html,350
/DTHCB/dthcb_thietke.html,345
/DTHCB/dthcb_sodokethop.html,249
/DTHCB/dthcb_hienmac_moimac.html,231
/DTHCB/dthcb_ncmota.html,172
/DTHCB/dthls_sailech.html,168
/DTHCB/dthcb_sdnq.html,159
/DTHCB/dthcb_nhieu.html,145
/DTHCB/dthcb_cohoi.html,137
/quant-fun-v2/data-wrangling-1.html,110
/DTHCB/dthcb_trinhbay.html,102
/DTHCB/dthcb_nccatngang.html,101
/DTHCB/dthcb_ncbenhchung.html,98
/DTHCB/dthcb_ncdh.html,96
/DTHCB/dthcb_ncct.html,88
/quant-fun-v2/data-wrangling-2.html,86
/data-skills-v1/,70
/quant-fun-v2/correlations.html,68
/quant-fun-v2/t-tests.html,67
/stat-models-v1/,62
/quant-fun-v2/screening-data.html,56
/shinyintro/,56
/quant-fun-v2/data-wrangling-3.html,55
/introdataviz/,52
/quant-fun-v2/starting-with-data.html,45
/msc-data-skills/ggplot.html,42
/quant-fun-v2/,41
/quant-fun-v2/intro-to-data-visualisation.html,41
/reprores-v2/,41
/data-skills-v1/getting-to-know-the-data.html,39
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html,39
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html,38
/analysis-v2/,34
/data-skills-v1/programming-basics.html,32
/introdataviz/advanced-plots.html,30
/introdataviz/representing-summary-statistics.html,30
/stat-models-v1/introducing-linear-mixed-effects-models.html,30
/introdataviz/introduction.html,29
/quant-fun-v2/programming-basics.html,29
/ug2-practical/,29
/msc-data-skills/glm.html,28
/quant-fun-v2/intro-to-r.html,28
/ug2-practical/within-subjects-t-test.html,28
/data-skills-v1/ref1.html,27
/DTHCB/index.html,26
/quant-fun-v2/power-and-effect-sizes.html,24
/stat-models-v1/correlation-and-regression.html,24
/introdataviz/multi-part-plots.html,23
/msc-data-skills/,22
/introdataviz/additional-resources.html,19
/introdataviz/transforming-data.html,19
/reprores-v2/data.html,19
/analysis-v2/starting-with-r-markdown.html,18
/data-skills-v1/intro-to-data-viz.html,18
/quant-fun-v2/visualisation.html,18
/data-skills-v1/data-wrangling-1.html,17
/data-skills-v1/scatterplots.html,17
/msc-data-skills/sim.html,17
/stat-models-v1/generalized-linear-mixed-effects-models.html,17
/ug2-practical/data-wrangling-a-key-skill.html,17
/analysis-v2/nhst-binomial-test-and-one-sample-t-test.html,16
/reprores-v2/repro.html,16
/stat-models-v1/introduction.html,16
/stat-models-v1/multiple-regression.html,16
/analysis-v2/data-wrangling-a-key-skill.html,15
/reprores-v2/intro.html,15
/analysis-v2/data-visualisation-through-ggplot2.html,13
/analysis-v2/revisiting-probability-distributions.html,13
/quant-fun-v2/index.html,13
/stat-models-v1/index.html,13
/ug2-practical/introduction-to-glm-one-factor-anova.html,13
/books/,12
/data-skills-v1/data-wrangling-2.html,12
/data-skills-v1/intro-to-probability.html,12
/data-skills-v1/probability-continued.html,12
/introdataviz/index.html,12
/reprores-v2/joins.html,12
/reprores-v2/tidyr.html,12
/shiny-tutorials/01-first-app.html,12
/stat-models-v1/interactions.html,12
/data-skills-v1/loading-data.html,11
/introdataviz/getting-started.html,11
/reprores-v2/dplyr.html,11
/ug2-practical/starting-with-r-markdown.html,11
/ug2-practical/visualisation-through-ggplot2.html,11
/data-skills-v1/index.html,10
