# ----------------------------------------
# Report CSV Export
# Account: psyTeachR
# Property: psyTeachR
# ----------------------------------------
# 
# All Users
# Start date: 20211128
# End date: 20211204

Page path + query string and screen class,Views
/analysis-v2/nhst-two-sample-t-test.html,436
/,401
/quant-fun-v2/regression.html,326
/analysis-v2/nhst-binomial-test-and-one-sample-t-test.html,314
/quant-fun-v2/data-wrangling-1.html,272
/quant-fun-v2/multiple-regression.html,250
/analysis-v2/nhst-paired-sample-t-test-and-nonparametric-tests.html,215
/quant-fun-v2/data-wrangling-2.html,214
/quant-fun-v2/screening-data.html,208
/quant-fun-v2/data-wrangling-3.html,200
/quant-fun-v2/intro-to-data-visualisation.html,200
/quant-fun-v2/visualisation.html,191
/analysis-v2/data-wrangling-a-key-skill.html,190
/quant-fun-v2/t-tests.html,169
/DTHCB/,164
/quant-fun-v2/correlations.html,159
/stat-models-v1/,158
/data-skills-v1/data-wrangling-1.html,153
/quant-fun-v2/starting-with-data.html,131
/reprores-v2/,131
/data-skills-v1/,129
/msc-data-skills/ggplot.html,122
/analysis-v2/,118
/reprores-v2/dplyr.html,116
/quant-fun-v2/,113
/reprores-v2/glm.html,102
/quant-fun-v2/intro-to-r.html,98
/reprores-v2/ggplot.html,98
/DTHCB/dthcb_ncmota.html,97
/data-skills-v1/intro-to-data-viz.html,97
/quant-fun-v2/programming-basics.html,97
/DTHCB/dthcb_thietke.html,95
/DTHCB/dthcb_gioithieu.html,90
/analysis-v2/apes---alpha-power-effect-sizes-sample-size.html,78
/ug2-practical/,78
/ug2-practical/within-subjects-t-test.html,77
/analysis-v2/data-visualisation-through-ggplot2.html,76
/reprores-v2/data.html,76
/msc-data-skills/glm.html,75
/quant-fun-v2/power-and-effect-sizes.html,75
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html,75
/data-skills-v1/loading-data.html,73
/reprores-v2/tidyr.html,73
/stat-models-v1/introducing-linear-mixed-effects-models.html,73
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html,73
/analysis-v2/starting-with-r-markdown.html,69
/DTHCB/dthcb_sodokethop.html,66
/data-skills-v1/data-wrangling-2.html,66
/stat-models-v1/generalized-linear-mixed-effects-models.html,66
/data-skills-v1/scatterplots.html,65
/stat-models-v1/correlation-and-regression.html,65
/reprores-v2/joins.html,62
/DTHCB/dthcb_hienmac_moimac.html,61
/quant-fun-v2/index.html,60
/DTHCB/dthcb_dich2.html,59
/DTHCB/dthcb_nccatngang.html,58
/analysis-v2/revisiting-probability-distributions.html,58
/mms/coding_club.html,58
/handyworkbook/one-sample-chi-square.html,57
/reprores-v2/repro.html,57
/handyworkbook/one-sample-t-test.html,55
/msc-data-skills/sim.html,55
/data-skills-v1/getting-to-know-the-data.html,54
/handyworkbook/descriptives.html,54
/reprores-v2/sim.html,53
/handyworkbook/within-subjects-t-test.html,50
/handyworkbook/between-subjects-students-t-test.html,49
/data-skills-v1/programming-basics.html,48
/handyworkbook/chi-square-cross-tabulation.html,48
/quant-fun-v2/probability.html,47
/msc-conv/t-tests.html,46
/reprores-v2/exercises.html,46
/reprores-v2/func.html,46
/shiny-tutorials/01-first-app.html,46
/stat-models-v1/multiple-regression.html,46
/DTHCB/dthcb_ncbenhchung.html,44
/DTHCB/dthcb_ncdh.html,44
/data-skills-v1/ref1.html,44
/reprores-v2/intro.html,44
/stat-models-v1/interactions.html,44
/DTHCB/dthcb_ncct.html,41
/ug2-practical/nhst-and-one-sample-t-tests.html,40
/handyworkbook/,39
/ug2-practical/data-wrangling-a-key-skill.html,39
/quant-fun-v2/factorial-anova.html,38
/introdataviz/representing-summary-statistics.html,35
/DTHCB/dthcb_trinhbay.html,34
/quant-fun-v2/one-way-anova.html,33
/introdataviz/advanced-plots.html,31
/introdataviz/index.html,31
/msc-conv/regression.html,30
/reprores-v2/index.html,30
